VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State	LickStartTime
228	2026-01-09 01:23:06.146	2026-01-09 01:23:08.710	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
229	2026-01-09 02:25:02.399	2026-01-09 02:25:06.211	1	1	0	0	0	10	0.18	2.018289	0	0	0	0	0	2026-01-09 02:25:02.399
231	2026-01-09 09:59:27.948	2026-01-09 09:59:30.586	5	1	0	0	0	12	0.216	1.915765	0	0	0	0	0	2026-01-09 09:59:27.948
233	2026-01-09 11:39:48.859	2026-01-09 11:39:52.685	5	1	0	0	0	9	0.162	1.473754	0	0	0	0	0	2026-01-09 11:39:48.859
234	2026-01-09 16:42:35.851	2026-01-09 16:42:37.640	1	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
235	2026-01-09 17:16:17.213	2026-01-09 17:16:17.923	1	1	0	0	0	8	0.144	1.260502	0	0	0	0	0	2026-01-09 17:16:17.213
236	2026-01-09 18:10:22.400	2026-01-09 18:10:24.129	1	1	0	0	0	5	0.09	0.77604	0	0	0	0	0	2026-01-09 18:10:22.400
237	2026-01-09 21:11:40.352	2026-01-09 21:11:42.782	5	1	0	0	0	12	0.216	1.736892	0	0	0	0	0	2026-01-09 21:11:40.352
238	2026-01-09 22:08:56.904	2026-01-09 22:08:58.613	5	1	0	0	0	14	0.252	3.031485	0	0	0	0	0	2026-01-09 22:08:56.904
239	2026-01-10 02:06:00.095	2026-01-10 02:06:01.017	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
240	2026-01-08 08:03:05.302	2026-01-08 08:03:05.517	7	1	0	0	0	15	0.27	2.559088	0	0	0	0	0	2026-01-08 08:03:05.302
245	2026-01-09 01:32:35.208	2026-01-09 01:32:35.666	3	1	0	0	0	10	0.18	1.452503	0	0	0	0	0	2026-01-09 01:32:35.208
247	2026-01-09 07:09:03.011	2026-01-09 07:09:04.521	1	1	0	0	0	10	0.18	1.610418	0	0	0	0	0	2026-01-09 07:09:03.011
248	2026-01-09 07:34:37.057	2026-01-09 07:34:37.702	5	1	0	0	0	15	0.27	3.25431	0	0	0	0	0	2026-01-09 07:34:37.057
249	2026-01-09 08:55:24.786	2026-01-09 08:55:26.841	7	1	0	0	0	9	0.162	1.973755	0	0	0	0	0	2026-01-09 08:55:24.786
250	2026-01-09 09:25:50.447	2026-01-09 09:25:52.299	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
251	2026-01-09 12:01:03.302	2026-01-09 12:01:04.565	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
252	2026-01-09 12:23:12.214	2026-01-09 12:23:12.414	3	1	0	0	0	16	0.288	3.336919	0	0	0	0	0	2026-01-09 12:23:12.214
253	2026-01-09 12:28:09.640	2026-01-09 12:28:10.848	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
254	2026-01-09 13:05:56.693	2026-01-09 13:05:59.574	5	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
255	2026-01-09 13:53:07.824	2026-01-09 13:53:08.790	1	1	0	0	0	7	0.126	1.128408	0	0	0	0	0	2026-01-09 13:53:07.824
256	2026-01-09 14:19:53.275	2026-01-09 14:19:55.221	5	1	0	0	0	14	0.252	2.83376	0	0	0	0	0	2026-01-09 14:19:53.275
257	2026-01-09 15:28:22.264	2026-01-09 15:28:24.842	7	1	0	0	0	8	0.144	1.184696	0	0	0	0	0	2026-01-09 15:28:22.264
260	2026-01-09 17:19:18.863	2026-01-09 17:19:19.929	5	1	0	0	0	8	0.144	1.283937	0	0	0	0	0	2026-01-09 17:19:18.863
261	2026-01-09 17:57:15.388	2026-01-09 17:57:17.719	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
262	2026-01-09 19:52:49.850	2026-01-09 19:52:53.040	3	1	0	0	0	14	0.252	2.026376	0	0	0	0	0	2026-01-09 19:52:49.850
263	2026-01-09 21:13:25.004	2026-01-09 21:13:25.530	7	1	0	0	0	17	0.306	2.620026	0	0	0	0	0	2026-01-09 21:13:25.004
264	2026-01-09 23:12:36.567	2026-01-09 23:12:37.097	7	1	0	0	0	18	0.324	3.946789	0	0	0	0	0	2026-01-09 23:12:36.567
265	2026-01-09 23:39:48.774	2026-01-09 23:39:49.961	1	1	0	0	0	10	0.18	1.726718	0	0	0	0	0	2026-01-09 23:39:48.774
266	2026-01-10 01:42:32.710	2026-01-10 01:42:33.050	1	1	0	0	0	11	0.198	1.985283	0	0	0	0	0	2026-01-10 01:42:32.710
267	2026-01-10 02:28:47.968	2026-01-10 02:28:48.528	7	1	0	0	0	10	0.18	1.879752	0	0	0	0	0	2026-01-10 02:28:47.968
269	2026-01-08 12:42:36.021	2026-01-08 12:42:37.302	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
272	2026-01-08 14:05:46.864	2026-01-08 14:05:47.064	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
274	2026-01-08 15:24:09.977	2026-01-08 15:24:11.636	1	1	0	0	0	12	0.216	2.114233	0	0	0	0	0	2026-01-08 15:24:09.977
275	2026-01-08 19:13:42.981	2026-01-08 19:13:45.326	1	1	0	0	0	10	0.18	2.022229	0	0	0	0	0	2026-01-08 19:13:42.981
277	2026-01-09 02:19:32.934	2026-01-09 02:19:34.886	7	1	0	0	0	9	0.162	1.307842	0	0	0	0	0	2026-01-09 02:19:32.934
279	2026-01-09 06:38:44.504	2026-01-09 06:38:48.389	5	1	0	0	0	14	0.252	2.24149	0	0	0	0	0	2026-01-09 06:38:44.504
281	2026-01-09 11:41:31.011	2026-01-09 11:41:32.319	3	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
282	2026-01-09 13:30:42.377	2026-01-09 13:30:43.437	5	1	0	0	0	15	0.27	2.237415	0	0	0	0	0	2026-01-09 13:30:42.377
283	2026-01-09 19:45:30.892	2026-01-09 19:45:32.718	7	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
284	2026-01-10 07:00:57.434	2026-01-10 07:00:58.143	3	1	0	0	0	8	0.144	1.317219	0	0	0	0	0	2026-01-10 07:00:57.434
