VisitID	Start	End	Side	Bottle	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State	LickStartTime
725	2026-01-13 16:21:30.999	2026-01-13 16:21:33.288	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
726	2026-01-13 16:35:10.089	2026-01-13 16:35:11.702	8	saccharin	1	0	0	0	16	0.288	2.282818	0	0	0	0	0	2026-01-13 16:35:10.089
728	2026-01-13 16:35:47.351	2026-01-13 16:35:48.315	1	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
729	2026-01-13 16:42:11.573	2026-01-13 16:42:13.003	8	saccharin	1	0	0	0	14	0.252	2.498763	0	0	0	0	0	2026-01-13 16:42:11.573
730	2026-01-13 16:57:38.786	2026-01-13 16:57:39.259	8	saccharin	1	0	0	0	11	0.198	1.631281	0	0	0	0	0	2026-01-13 16:57:38.786
732	2026-01-13 17:03:26.322	2026-01-13 17:03:27.585	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
733	2026-01-13 17:08:40.434	2026-01-13 17:08:41.042	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
734	2026-01-13 17:10:04.028	2026-01-13 17:10:04.870	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
735	2026-01-13 17:11:38.903	2026-01-13 17:11:39.603	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
736	2026-01-13 17:16:27.758	2026-01-13 17:16:30.894	8	saccharin	1	0	0	0	9	0.162	1.585638	0	0	0	0	0	2026-01-13 17:16:27.758
738	2026-01-13 17:26:39.825	2026-01-13 17:26:40.732	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
743	2026-01-13 17:54:42.640	2026-01-13 17:54:44.194	8	saccharin	1	0	0	0	9	0.162	1.834595	0	0	0	0	0	2026-01-13 17:54:42.640
744	2026-01-13 17:56:43.377	2026-01-13 17:56:44.478	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
745	2026-01-13 17:57:47.122	2026-01-13 17:57:47.858	8	saccharin	1	0	0	0	24	0.432	4.479915	0	0	0	0	0	2026-01-13 17:57:47.122
747	2026-01-13 18:48:14.289	2026-01-13 18:48:16.023	8	saccharin	1	0	0	0	16	0.288	2.742506	0	0	0	0	0	2026-01-13 18:48:14.289
748	2026-01-13 19:06:04.181	2026-01-13 19:06:05.874	8	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
749	2026-01-13 19:12:01.576	2026-01-13 19:12:01.940	7	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
751	2026-01-13 20:14:12.691	2026-01-13 20:14:14.780	8	saccharin	1	0	0	0	17	0.306	3.585889	0	0	0	0	0	2026-01-13 20:14:12.691
753	2026-01-13 21:20:27.547	2026-01-13 21:20:29.620	8	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
756	2026-01-13 22:36:23.939	2026-01-13 22:36:24.556	5	plain water	-1	1	0	1	5	0.09	0.823715	0	0	0	0	0	2026-01-13 22:36:23.939
757	2026-01-13 23:06:21.749	2026-01-13 23:06:22.690	8	saccharin	1	0	0	0	17	0.306	3.180583	0	0	0	0	0	2026-01-13 23:06:21.749
758	2026-01-13 23:21:46.180	2026-01-13 23:21:48.675	8	saccharin	1	0	0	0	14	0.252	2.662923	0	0	0	0	0	2026-01-13 23:21:46.180
759	2026-01-14 00:01:23.483	2026-01-14 00:01:24.765	8	saccharin	1	0	0	0	23	0.414	4.284585	0	0	0	0	0	2026-01-14 00:01:23.483
760	2026-01-14 00:10:38.841	2026-01-14 00:10:40.069	7	plain water	1	0	0	0	15	0.27	3.179579	0	0	0	0	0	2026-01-14 00:10:38.841
761	2026-01-14 00:45:03.231	2026-01-14 00:45:05.570	8	saccharin	1	0	0	0	13	0.234	2.344037	0	0	0	0	0	2026-01-14 00:45:03.231
762	2026-01-14 00:57:03.948	2026-01-14 00:57:06.169	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
763	2026-01-14 01:10:54.193	2026-01-14 01:10:57.260	4	saccharin	-1	1	0	1	3	0.054	0.561068	0	0	0	0	0	2026-01-14 01:10:54.193
765	2026-01-14 01:36:13.219	2026-01-14 01:36:13.419	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
766	2026-01-14 01:46:33.353	2026-01-14 01:46:34.156	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
767	2026-01-14 02:08:39.714	2026-01-14 02:08:42.424	8	saccharin	1	0	0	0	15	0.27	2.419413	0	0	0	0	0	2026-01-14 02:08:39.714
768	2026-01-14 02:23:18.230	2026-01-14 02:23:18.984	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
769	2026-01-14 02:39:23.091	2026-01-14 02:39:23.827	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
771	2026-01-14 03:00:48.636	2026-01-14 03:00:50.115	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
772	2026-01-14 03:10:23.777	2026-01-14 03:10:25.725	8	saccharin	1	0	0	0	22	0.396	4.21886	0	0	0	0	0	2026-01-14 03:10:23.777
775	2026-01-14 04:48:07.439	2026-01-14 04:48:09.414	7	plain water	1	0	0	0	11	0.198	2.37995	0	0	0	0	0	2026-01-14 04:48:07.439
776	2026-01-14 05:01:03.009	2026-01-14 05:01:06.382	8	saccharin	1	0	0	0	18	0.324	2.828749	0	0	0	0	0	2026-01-14 05:01:03.009
777	2026-01-14 05:56:55.671	2026-01-14 05:56:56.757	8	saccharin	1	0	0	0	11	0.198	1.854629	0	0	0	0	0	2026-01-14 05:56:55.671
778	2026-01-14 06:02:18.410	2026-01-14 06:02:20.814	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
779	2026-01-14 06:03:24.477	2026-01-14 06:03:26.098	7	plain water	1	0	0	0	12	0.216	1.985476	0	0	0	0	0	2026-01-14 06:03:24.477
780	2026-01-14 06:22:09.962	2026-01-14 06:22:10.226	8	saccharin	1	0	0	0	12	0.216	2.454936	0	0	0	0	0	2026-01-14 06:22:09.962
782	2026-01-14 06:26:07.581	2026-01-14 06:26:10.568	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
783	2026-01-14 06:26:36.735	2026-01-14 06:26:37.235	8	saccharin	1	0	0	0	16	0.288	2.806781	0	0	0	0	0	2026-01-14 06:26:36.735
784	2026-01-14 06:33:20.402	2026-01-14 06:33:21.377	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
785	2026-01-14 06:44:03.471	2026-01-14 06:44:04.859	8	saccharin	1	0	0	0	12	0.216	1.818532	0	0	0	0	0	2026-01-14 06:44:03.471
786	2026-01-14 07:05:02.491	2026-01-14 07:05:02.792	8	saccharin	1	0	0	0	13	0.234	2.330462	0	0	0	0	0	2026-01-14 07:05:02.491
787	2026-01-14 07:07:53.975	2026-01-14 07:07:54.327	8	saccharin	1	0	0	0	14	0.252	1.981195	0	0	0	0	0	2026-01-14 07:07:53.975
789	2026-01-14 07:15:36.511	2026-01-14 07:15:37.373	7	plain water	1	0	0	0	14	0.252	2.662715	0	0	0	0	0	2026-01-14 07:15:36.511
790	2026-01-14 07:15:57.647	2026-01-14 07:15:58.028	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
791	2026-01-14 07:35:40.502	2026-01-14 07:35:42.307	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
792	2026-01-14 07:41:04.470	2026-01-14 07:41:04.927	7	plain water	1	0	0	0	11	0.198	1.817564	0	0	0	0	0	2026-01-14 07:41:04.470
794	2026-01-14 07:49:18.183	2026-01-14 07:49:19.466	8	saccharin	1	0	0	0	11	0.198	1.589234	0	0	0	0	0	2026-01-14 07:49:18.183
795	2026-01-14 07:55:59.467	2026-01-14 07:56:00.509	2	saccharin	-1	1	0	1	3	0.054	0.426504	0	0	0	0	0	2026-01-14 07:55:59.467
796	2026-01-14 07:57:02.777	2026-01-14 07:57:02.977	8	saccharin	1	0	0	0	18	0.324	3.525112	0	0	0	0	0	2026-01-14 07:57:02.777
798	2026-01-14 08:04:27.527	2026-01-14 08:04:29.618	8	saccharin	1	0	0	0	13	0.234	2.705365	0	0	0	0	0	2026-01-14 08:04:27.527
803	2026-01-14 08:15:51.710	2026-01-14 08:15:53.399	8	saccharin	1	0	0	0	11	0.198	1.560497	0	0	0	0	0	2026-01-14 08:15:51.710
804	2026-01-14 08:16:04.640	2026-01-14 08:16:07.346	8	saccharin	1	0	0	0	12	0.216	2.360208	0	0	0	0	0	2026-01-14 08:16:04.640
805	2026-01-14 08:16:42.338	2026-01-14 08:16:43.209	8	saccharin	1	0	0	0	16	0.288	2.634258	0	0	0	0	0	2026-01-14 08:16:42.338
806	2026-01-14 08:19:19.849	2026-01-14 08:19:20.986	8	saccharin	1	0	0	0	18	0.324	3.312669	0	0	0	0	0	2026-01-14 08:19:19.849
807	2026-01-14 08:44:17.743	2026-01-14 08:44:25.058	8	saccharin	1	0	0	0	15	0.27	2.65307	0	0	0	0	0	2026-01-14 08:44:17.743
809	2026-01-14 08:46:29.379	2026-01-14 08:46:30.553	8	saccharin	1	0	0	0	17	0.306	3.26797	0	0	0	0	0	2026-01-14 08:46:29.379
810	2026-01-14 08:47:13.054	2026-01-14 08:47:14.260	8	saccharin	1	0	0	0	12	0.216	1.698379	0	0	0	0	0	2026-01-14 08:47:13.054
811	2026-01-14 08:51:17.510	2026-01-14 08:51:18.170	7	plain water	1	0	0	0	19	0.342	3.379762	0	0	0	0	0	2026-01-14 08:51:17.510
813	2026-01-14 08:56:13.068	2026-01-14 08:56:13.798	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
814	2026-01-14 08:57:17.826	2026-01-14 08:57:18.434	8	saccharin	1	0	0	0	12	0.216	2.20201	0	0	0	0	0	2026-01-14 08:57:17.826
816	2026-01-14 09:05:00.854	2026-01-14 09:05:02.216	8	saccharin	1	0	0	0	15	0.27	2.4202	0	0	0	0	0	2026-01-14 09:05:00.854
819	2026-01-14 09:15:41.869	2026-01-14 09:15:42.607	8	saccharin	1	0	0	0	15	0.27	2.386828	0	0	0	0	0	2026-01-14 09:15:41.869
820	2026-01-14 09:25:41.758	2026-01-14 09:25:42.979	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
823	2026-01-14 09:31:17.198	2026-01-14 09:31:20.669	8	saccharin	1	0	0	0	17	0.306	2.807338	0	0	0	0	0	2026-01-14 09:31:17.198
824	2026-01-14 09:32:09.222	2026-01-14 09:32:12.739	7	plain water	1	0	0	0	24	0.432	3.893491	0	0	0	0	0	2026-01-14 09:32:09.222
825	2026-01-14 09:34:05.430	2026-01-14 09:34:06.344	8	saccharin	1	0	0	0	19	0.342	4.032999	0	0	0	0	0	2026-01-14 09:34:05.430
826	2026-01-14 09:34:44.980	2026-01-14 09:34:45.180	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
827	2026-01-14 09:35:28.957	2026-01-14 09:35:29.585	7	plain water	1	0	0	0	20	0.36	3.075114	0	0	0	0	0	2026-01-14 09:35:28.957
828	2026-01-14 09:42:52.654	2026-01-14 09:42:53.154	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
831	2026-01-14 09:57:29.817	2026-01-14 09:57:30.334	8	saccharin	1	0	0	0	17	0.306	2.844708	0	0	0	0	0	2026-01-14 09:57:29.817
832	2026-01-14 10:04:02.317	2026-01-14 10:04:03.228	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
834	2026-01-14 10:04:23.201	2026-01-14 10:04:24.448	7	plain water	1	0	0	0	12	0.216	2.574004	0	0	0	0	0	2026-01-14 10:04:23.201
838	2026-01-14 10:27:16.681	2026-01-14 10:27:17.730	7	plain water	1	0	0	0	12	0.216	2.585742	0	0	0	0	0	2026-01-14 10:27:16.681
839	2026-01-14 10:32:40.533	2026-01-14 10:32:41.233	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
840	2026-01-14 10:37:05.398	2026-01-14 10:37:08.221	8	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
841	2026-01-14 10:45:07.619	2026-01-14 10:45:11.273	8	saccharin	1	0	0	0	23	0.414	3.262026	0	0	0	0	0	2026-01-14 10:45:07.619
844	2026-01-14 11:05:08.108	2026-01-14 11:05:09.915	8	saccharin	1	0	0	0	21	0.378	4.094137	0	0	0	0	0	2026-01-14 11:05:08.108
846	2026-01-14 11:08:23.437	2026-01-14 11:08:24.367	8	saccharin	1	0	0	0	15	0.27	3.161039	0	0	0	0	0	2026-01-14 11:08:23.437
847	2026-01-14 11:11:33.815	2026-01-14 11:11:34.301	8	saccharin	1	0	0	0	21	0.378	3.417217	0	0	0	0	0	2026-01-14 11:11:33.815
848	2026-01-14 11:12:35.568	2026-01-14 11:12:36.549	7	plain water	1	0	0	0	12	0.216	1.714155	0	0	0	0	0	2026-01-14 11:12:35.568
849	2026-01-14 11:23:56.052	2026-01-14 11:23:56.955	8	saccharin	1	0	0	0	23	0.414	4.015254	0	0	0	0	0	2026-01-14 11:23:56.052
853	2026-01-14 11:56:44.193	2026-01-14 11:56:45.150	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
854	2026-01-14 12:03:30.550	2026-01-14 12:03:30.750	8	saccharin	1	0	0	0	11	0.198	2.125828	0	0	0	0	0	2026-01-14 12:03:30.550
855	2026-01-14 12:04:14.926	2026-01-14 12:04:16.070	8	saccharin	1	0	0	0	12	0.216	2.293337	0	0	0	0	0	2026-01-14 12:04:14.926
856	2026-01-14 12:09:06.399	2026-01-14 12:09:07.457	8	saccharin	1	0	0	0	18	0.324	2.648432	0	0	0	0	0	2026-01-14 12:09:06.399
857	2026-01-14 12:12:03.548	2026-01-14 12:12:03.748	8	saccharin	1	0	0	0	22	0.396	3.861005	0	0	0	0	0	2026-01-14 12:12:03.548
860	2026-01-14 12:19:51.328	2026-01-14 12:19:51.931	8	saccharin	1	0	0	0	17	0.306	2.614812	0	0	0	0	0	2026-01-14 12:19:51.328
862	2026-01-14 12:31:00.155	2026-01-14 12:31:00.855	8	saccharin	1	0	0	0	14	0.252	2.927612	0	0	0	0	0	2026-01-14 12:31:00.155
863	2026-01-14 12:33:01.990	2026-01-14 12:33:02.680	1	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
865	2026-01-14 12:39:06.088	2026-01-14 12:39:07.072	8	saccharin	1	0	0	0	13	0.234	2.421388	0	0	0	0	0	2026-01-14 12:39:06.088
866	2026-01-14 12:44:58.460	2026-01-14 12:44:59.558	8	saccharin	1	0	0	0	18	0.324	3.320146	0	0	0	0	0	2026-01-14 12:44:58.460
867	2026-01-14 12:46:53.993	2026-01-14 12:46:54.885	8	saccharin	1	0	0	0	16	0.288	2.77384	0	0	0	0	0	2026-01-14 12:46:53.993
868	2026-01-14 12:52:39.175	2026-01-14 12:52:40.607	8	saccharin	1	0	0	0	15	0.27	2.724	0	0	0	0	0	2026-01-14 12:52:39.175
869	2026-01-14 13:06:03.143	2026-01-14 13:06:05.132	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
870	2026-01-14 13:08:13.377	2026-01-14 13:08:14.453	8	saccharin	1	0	0	0	9	0.162	1.470253	0	0	0	0	0	2026-01-14 13:08:13.377
871	2026-01-14 13:12:43.712	2026-01-14 13:12:45.809	8	saccharin	1	0	0	0	11	0.198	1.711867	0	0	0	0	0	2026-01-14 13:12:43.712
872	2026-01-14 13:16:59.136	2026-01-14 13:17:01.422	8	saccharin	1	0	0	0	15	0.27	3.004175	0	0	0	0	0	2026-01-14 13:16:59.136
873	2026-01-14 13:25:32.590	2026-01-14 13:25:35.882	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
874	2026-01-14 13:32:15.544	2026-01-14 13:32:19.980	8	saccharin	1	0	0	0	14	0.252	2.417145	0	0	0	0	0	2026-01-14 13:32:15.544
875	2026-01-14 13:47:34.790	2026-01-14 13:47:35.316	8	saccharin	1	0	0	0	12	0.216	2.63188	0	0	0	0	0	2026-01-14 13:47:34.790
876	2026-01-14 13:53:08.561	2026-01-14 13:53:14.007	8	saccharin	1	0	0	0	14	0.252	2.868283	0	0	0	0	0	2026-01-14 13:53:08.561
877	2026-01-14 13:53:25.941	2026-01-14 13:53:27.166	8	saccharin	1	0	0	0	7	0.126	1.197466	0	0	0	0	0	2026-01-14 13:53:25.941
878	2026-01-14 13:54:27.238	2026-01-14 13:54:27.544	8	saccharin	1	0	0	0	13	0.234	2.246388	0	0	0	0	0	2026-01-14 13:54:27.238
879	2026-01-14 13:56:31.073	2026-01-14 13:56:31.741	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
880	2026-01-14 13:57:46.747	2026-01-14 13:57:47.452	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
881	2026-01-14 14:22:18.574	2026-01-14 14:22:18.961	7	plain water	1	0	0	0	14	0.252	2.749361	0	0	0	0	0	2026-01-14 14:22:18.574
882	2026-01-14 14:38:10.814	2026-01-14 14:38:12.798	7	plain water	1	0	0	0	16	0.288	2.29204	0	0	0	0	0	2026-01-14 14:38:10.814
883	2026-01-14 14:39:46.105	2026-01-14 14:39:47.677	8	saccharin	1	0	0	0	11	0.198	1.80381	0	0	0	0	0	2026-01-14 14:39:46.105
884	2026-01-14 14:41:43.636	2026-01-14 14:41:44.186	8	saccharin	1	0	0	0	19	0.342	4.020109	0	0	0	0	0	2026-01-14 14:41:43.636
885	2026-01-14 14:47:58.216	2026-01-14 14:47:59.617	8	saccharin	1	0	0	0	11	0.198	2.093385	0	0	0	0	0	2026-01-14 14:47:58.216
887	2026-01-14 14:52:40.216	2026-01-14 14:52:41.999	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
888	2026-01-14 14:58:06.111	2026-01-14 14:58:07.485	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
890	2026-01-14 15:09:21.522	2026-01-14 15:09:22.114	8	saccharin	1	0	0	0	16	0.288	3.435736	0	0	0	0	0	2026-01-14 15:09:21.522
891	2026-01-14 15:12:42.592	2026-01-14 15:12:43.043	8	saccharin	1	0	0	0	22	0.396	4.464013	0	0	0	0	0	2026-01-14 15:12:42.592
892	2026-01-14 15:13:05.683	2026-01-14 15:13:05.883	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
893	2026-01-14 15:17:27.796	2026-01-14 15:17:28.516	7	plain water	1	0	0	0	20	0.36	3.722602	0	0	0	0	0	2026-01-14 15:17:27.796
896	2026-01-14 15:22:35.880	2026-01-14 15:22:37.781	7	plain water	1	0	0	0	19	0.342	3.193365	0	0	0	0	0	2026-01-14 15:22:35.880
899	2026-01-14 16:07:01.428	2026-01-14 16:07:03.696	8	saccharin	1	0	0	0	11	0.198	1.860943	0	0	0	0	0	2026-01-14 16:07:01.428
900	2026-01-14 16:17:52.396	2026-01-14 16:17:54.257	8	saccharin	1	0	0	0	16	0.288	3.442474	0	0	0	0	0	2026-01-14 16:17:52.396
901	2026-01-14 16:19:30.924	2026-01-14 16:19:31.338	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
902	2026-01-14 16:21:57.849	2026-01-14 16:21:59.527	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
903	2026-01-14 16:22:07.273	2026-01-14 16:22:07.721	8	saccharin	1	0	0	0	19	0.342	3.42176	0	0	0	0	0	2026-01-14 16:22:07.273
904	2026-01-14 16:24:03.036	2026-01-14 16:24:04.100	8	saccharin	1	0	0	0	11	0.198	1.676543	0	0	0	0	0	2026-01-14 16:24:03.036
905	2026-01-14 16:33:15.436	2026-01-14 16:33:16.344	8	saccharin	1	0	0	0	16	0.288	2.660071	0	0	0	0	0	2026-01-14 16:33:15.436
906	2026-01-14 16:40:14.712	2026-01-14 16:40:14.912	8	saccharin	1	0	0	0	14	0.252	3.072349	0	0	0	0	0	2026-01-14 16:40:14.712
907	2026-01-14 16:44:55.029	2026-01-14 16:44:56.683	8	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
908	2026-01-14 16:45:10.393	2026-01-14 16:45:11.093	8	saccharin	1	0	0	0	13	0.234	2.542483	0	0	0	0	0	2026-01-14 16:45:10.393
909	2026-01-14 16:49:01.257	2026-01-14 16:49:02.437	7	plain water	1	0	0	0	8	0.144	1.417697	0	0	0	0	0	2026-01-14 16:49:01.257
911	2026-01-14 17:10:14.514	2026-01-14 17:10:15.700	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
912	2026-01-14 17:10:15.050	2026-01-14 17:10:17.434	8	saccharin	1	0	0	0	10	0.18	2.194672	0	0	0	0	0	2026-01-14 17:10:15.050
915	2026-01-14 17:51:17.090	2026-01-14 17:51:17.290	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
917	2026-01-14 19:28:33.934	2026-01-14 19:28:38.232	8	saccharin	1	0	0	0	14	0.252	2.158322	0	0	0	0	0	2026-01-14 19:28:33.934
918	2026-01-14 19:35:00.129	2026-01-14 19:35:00.932	8	saccharin	1	0	0	0	23	0.414	4.085811	0	0	0	0	0	2026-01-14 19:35:00.129
920	2026-01-14 20:07:00.276	2026-01-14 20:07:03.062	8	saccharin	1	0	0	0	16	0.288	2.326462	0	0	0	0	0	2026-01-14 20:07:00.276
921	2026-01-14 20:09:56.968	2026-01-14 20:10:00.237	8	saccharin	1	0	0	0	15	0.27	2.705535	0	0	0	0	0	2026-01-14 20:09:56.968
922	2026-01-14 20:16:50.929	2026-01-14 20:16:53.447	8	saccharin	1	0	0	0	17	0.306	3.032947	0	0	0	0	0	2026-01-14 20:16:50.929
923	2026-01-14 20:20:34.427	2026-01-14 20:20:36.292	8	saccharin	1	0	0	0	14	0.252	2.031697	0	0	0	0	0	2026-01-14 20:20:34.427
924	2026-01-14 20:42:03.462	2026-01-14 20:42:04.269	8	saccharin	1	0	0	0	18	0.324	3.885068	0	0	0	0	0	2026-01-14 20:42:03.462
926	2026-01-14 21:52:40.149	2026-01-14 21:52:40.849	8	saccharin	1	0	0	0	11	0.198	1.978228	0	0	0	0	0	2026-01-14 21:52:40.149
928	2026-01-14 22:39:36.202	2026-01-14 22:39:39.551	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
929	2026-01-14 22:49:06.009	2026-01-14 22:49:06.572	8	saccharin	1	0	0	0	18	0.324	3.455076	0	0	0	0	0	2026-01-14 22:49:06.009
930	2026-01-14 23:44:07.786	2026-01-14 23:44:11.136	7	plain water	1	0	0	0	8	0.144	1.467484	0	0	0	0	0	2026-01-14 23:44:07.786
931	2026-01-15 00:11:19.680	2026-01-15 00:11:22.124	7	plain water	1	0	0	0	14	0.252	3.025623	0	0	0	0	0	2026-01-15 00:11:19.680
932	2026-01-15 00:16:58.547	2026-01-15 00:16:59.217	8	saccharin	1	0	0	0	13	0.234	2.703851	0	0	0	0	0	2026-01-15 00:16:58.547
935	2026-01-15 01:47:03.959	2026-01-15 01:47:04.302	8	saccharin	1	0	0	0	14	0.252	2.40511	0	0	0	0	0	2026-01-15 01:47:03.959
936	2026-01-15 02:55:38.330	2026-01-15 02:55:39.050	8	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
937	2026-01-15 03:32:22.680	2026-01-15 03:32:23.816	7	plain water	1	0	0	0	18	0.324	3.045077	0	0	0	0	0	2026-01-15 03:32:22.680
938	2026-01-15 04:00:18.530	2026-01-15 04:00:19.809	8	saccharin	1	0	0	0	15	0.27	2.546876	0	0	0	0	0	2026-01-15 04:00:18.530
939	2026-01-15 04:23:07.706	2026-01-15 04:23:08.540	8	saccharin	1	0	0	0	12	0.216	1.961069	0	0	0	0	0	2026-01-15 04:23:07.706
940	2026-01-15 06:03:43.664	2026-01-15 06:03:43.980	7	plain water	1	0	0	0	15	0.27	2.793003	0	0	0	0	0	2026-01-15 06:03:43.664
941	2026-01-15 06:16:22.095	2026-01-15 06:16:24.922	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
942	2026-01-15 06:18:15.189	2026-01-15 06:18:15.505	8	saccharin	1	0	0	0	21	0.378	3.496509	0	0	0	0	0	2026-01-15 06:18:15.189
944	2026-01-15 06:25:39.981	2026-01-15 06:25:41.310	8	saccharin	1	0	0	0	13	0.234	1.957949	0	0	0	0	0	2026-01-15 06:25:39.981
945	2026-01-15 06:27:25.365	2026-01-15 06:27:26.208	8	saccharin	1	0	0	0	18	0.324	3.498659	0	0	0	0	0	2026-01-15 06:27:25.365
946	2026-01-15 06:38:54.453	2026-01-15 06:38:56.034	8	saccharin	1	0	0	0	17	0.306	2.696302	0	0	0	0	0	2026-01-15 06:38:54.453
947	2026-01-15 06:41:19.278	2026-01-15 06:41:19.707	8	saccharin	1	0	0	0	15	0.27	2.425536	0	0	0	0	0	2026-01-15 06:41:19.278
948	2026-01-15 06:59:35.976	2026-01-15 06:59:36.676	2	saccharin	-1	1	0	1	3	0.054	0.657524	0	0	0	0	0	2026-01-15 06:59:35.976
949	2026-01-15 07:00:31.889	2026-01-15 07:00:32.550	8	saccharin	1	0	0	0	15	0.27	2.779507	0	0	0	0	0	2026-01-15 07:00:31.889
950	2026-01-15 07:01:09.990	2026-01-15 07:01:11.678	8	saccharin	1	0	0	0	19	0.342	3.886604	0	0	0	0	0	2026-01-15 07:01:09.990
951	2026-01-15 07:06:00.035	2026-01-15 07:06:00.815	8	saccharin	1	0	0	0	17	0.306	2.662458	0	0	0	0	0	2026-01-15 07:06:00.035
952	2026-01-15 07:24:15.668	2026-01-15 07:24:17.094	8	saccharin	1	0	0	0	17	0.306	2.949313	0	0	0	0	0	2026-01-15 07:24:15.668
953	2026-01-15 07:26:05.846	2026-01-15 07:26:08.108	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
954	2026-01-15 07:27:34.637	2026-01-15 07:27:38.296	8	saccharin	1	0	0	0	22	0.396	4.376008	0	0	0	0	0	2026-01-15 07:27:34.637
957	2026-01-15 07:39:34.358	2026-01-15 07:39:35.917	8	saccharin	1	0	0	0	14	0.252	3.010825	0	0	0	0	0	2026-01-15 07:39:34.358
959	2026-01-15 07:40:41.122	2026-01-15 07:40:41.552	8	saccharin	1	0	0	0	14	0.252	2.852893	0	0	0	0	0	2026-01-15 07:40:41.122
960	2026-01-15 07:57:32.679	2026-01-15 07:57:37.367	8	saccharin	1	0	0	0	15	0.27	2.270961	0	0	0	0	0	2026-01-15 07:57:32.679
961	2026-01-15 08:04:43.559	2026-01-15 08:04:48.318	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
963	2026-01-15 08:12:27.737	2026-01-15 08:12:29.070	6	saccharin	-1	1	0	1	7	0.126	1.519519	0	0	0	0	0	2026-01-15 08:12:27.737
964	2026-01-15 08:17:35.422	2026-01-15 08:17:36.564	8	saccharin	1	0	0	0	9	0.162	1.438127	0	0	0	0	0	2026-01-15 08:17:35.422
965	2026-01-15 08:18:08.117	2026-01-15 08:18:11.340	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
966	2026-01-15 08:21:38.083	2026-01-15 08:21:39.341	7	plain water	1	0	0	0	16	0.288	2.590661	0	0	0	0	0	2026-01-15 08:21:38.083
967	2026-01-15 08:22:09.721	2026-01-15 08:22:10.192	8	saccharin	1	0	0	0	18	0.324	3.705795	0	0	0	0	0	2026-01-15 08:22:09.721
