VisitID	Start	End	Side	Bottle	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State	LickStartTime
1397	2026-01-27 09:12:01.718	2026-01-27 09:12:04.556	1	plain water	1	0	0	0	10	0.18	1.646531	0	0	0	0	0	2026-01-27 09:12:01.718
1398	2026-01-27 09:41:31.766	2026-01-27 09:41:34.113	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1399	2026-01-27 09:43:02.343	2026-01-27 09:43:05.033	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1400	2026-01-27 09:50:31.774	2026-01-27 09:50:32.419	1	plain water	1	0	0	0	17	0.306	3.601218	0	0	0	0	0	2026-01-27 09:50:31.774
1402	2026-01-27 10:01:35.109	2026-01-27 10:01:36.294	1	plain water	1	0	0	0	8	0.144	1.136257	0	0	0	0	0	2026-01-27 10:01:35.109
1407	2026-01-27 10:13:20.945	2026-01-27 10:13:21.247	1	plain water	1	0	0	0	13	0.234	2.789516	0	0	0	0	0	2026-01-27 10:13:20.945
1408	2026-01-27 10:15:00.124	2026-01-27 10:15:01.516	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1409	2026-01-27 10:19:43.222	2026-01-27 10:19:44.269	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1412	2026-01-27 10:32:00.998	2026-01-27 10:32:01.698	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1415	2026-01-27 10:45:52.863	2026-01-27 10:45:55.339	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1416	2026-01-27 10:48:30.234	2026-01-27 10:48:34.197	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1417	2026-01-27 10:49:27.551	2026-01-27 10:49:33.140	1	plain water	1	0	0	0	11	0.198	1.884513	0	0	0	0	0	2026-01-27 10:49:27.551
1419	2026-01-27 10:49:55.341	2026-01-27 10:49:55.541	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1421	2026-01-27 11:01:40.359	2026-01-27 11:01:41.791	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1422	2026-01-27 11:16:01.630	2026-01-27 11:16:03.538	1	plain water	1	0	0	0	13	0.234	2.22239	0	0	0	0	0	2026-01-27 11:16:01.630
1424	2026-01-27 11:19:31.666	2026-01-27 11:19:32.746	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1426	2026-01-27 11:27:34.213	2026-01-27 11:27:36.142	1	plain water	1	0	0	0	14	0.252	2.052012	0	0	0	0	0	2026-01-27 11:27:34.213
1429	2026-01-27 11:44:14.699	2026-01-27 11:44:16.924	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1432	2026-01-27 12:01:31.480	2026-01-27 12:01:31.800	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1434	2026-01-27 12:04:59.526	2026-01-27 12:05:02.890	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1435	2026-01-27 12:06:24.014	2026-01-27 12:06:25.103	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1439	2026-01-27 12:15:50.009	2026-01-27 12:15:51.475	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1440	2026-01-27 12:19:46.565	2026-01-27 12:19:50.389	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1442	2026-01-27 12:22:05.657	2026-01-27 12:22:07.897	1	plain water	1	0	0	0	10	0.18	1.578944	0	0	0	0	0	2026-01-27 12:22:05.657
1444	2026-01-27 12:33:43.713	2026-01-27 12:33:44.521	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1445	2026-01-27 12:35:05.309	2026-01-27 12:35:06.753	1	plain water	1	0	0	0	13	0.234	2.537817	0	0	0	0	0	2026-01-27 12:35:05.309
1446	2026-01-27 12:36:06.158	2026-01-27 12:36:06.369	6	saccharin	-1	1	0	1	1	0.018	0.166533	0	0	0	0	0	2026-01-27 12:36:06.158
1447	2026-01-27 12:40:29.015	2026-01-27 12:40:29.639	1	plain water	1	0	0	0	7	0.126	1.155657	0	0	0	0	0	2026-01-27 12:40:29.015
1448	2026-01-27 12:43:09.249	2026-01-27 12:43:10.182	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1451	2026-01-27 13:08:57.843	2026-01-27 13:08:58.921	1	plain water	1	0	0	0	9	0.162	1.966897	0	0	0	0	0	2026-01-27 13:08:57.843
1452	2026-01-27 13:12:17.829	2026-01-27 13:12:20.901	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1453	2026-01-27 13:22:29.874	2026-01-27 13:22:32.362	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1460	2026-01-27 14:15:56.689	2026-01-27 14:15:57.632	1	plain water	1	0	0	0	14	0.252	2.817658	0	0	0	0	0	2026-01-27 14:15:56.689
1461	2026-01-27 14:18:56.617	2026-01-27 14:19:01.977	1	plain water	1	0	0	0	13	0.234	1.914871	0	0	0	0	0	2026-01-27 14:18:56.617
1462	2026-01-27 14:25:13.719	2026-01-27 14:25:14.170	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1465	2026-01-27 15:02:21.451	2026-01-27 15:02:22.510	1	plain water	1	0	0	0	7	0.126	1.135157	0	0	0	0	0	2026-01-27 15:02:21.451
1469	2026-01-27 15:13:32.106	2026-01-27 15:13:33.177	1	plain water	1	0	0	0	3	0.054	0.447824	0	0	0	0	0	2026-01-27 15:13:32.106
1472	2026-01-27 15:33:01.791	2026-01-27 15:33:02.789	1	plain water	1	0	0	0	14	0.252	2.492485	0	0	0	0	0	2026-01-27 15:33:01.791
1474	2026-01-27 15:41:36.734	2026-01-27 15:41:39.531	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1476	2026-01-27 16:14:53.009	2026-01-27 16:14:53.293	1	plain water	1	0	0	0	13	0.234	2.111419	0	0	0	0	0	2026-01-27 16:14:53.009
1477	2026-01-27 16:22:41.388	2026-01-27 16:22:43.090	1	plain water	1	0	0	0	13	0.234	2.657101	0	0	0	0	0	2026-01-27 16:22:41.388
1478	2026-01-27 16:24:01.872	2026-01-27 16:24:03.576	1	plain water	1	0	0	0	9	0.162	1.365176	0	0	0	0	0	2026-01-27 16:24:01.872
1479	2026-01-27 16:30:53.248	2026-01-27 16:30:54.821	1	plain water	1	0	0	0	11	0.198	2.340726	0	0	0	0	0	2026-01-27 16:30:53.248
1482	2026-01-27 16:43:03.757	2026-01-27 16:43:05.937	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1487	2026-01-27 16:56:12.391	2026-01-27 16:56:12.882	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1490	2026-01-27 16:57:35.205	2026-01-27 16:57:37.649	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1491	2026-01-27 17:02:36.557	2026-01-27 17:02:38.888	1	plain water	1	0	0	0	10	0.18	2.056492	0	0	0	0	0	2026-01-27 17:02:36.557
1492	2026-01-27 17:07:10.377	2026-01-27 17:07:10.706	4	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1493	2026-01-27 17:08:04.257	2026-01-27 17:08:05.541	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1495	2026-01-27 17:19:33.508	2026-01-27 17:19:34.362	1	plain water	1	0	0	0	13	0.234	2.45614	0	0	0	0	0	2026-01-27 17:19:33.508
1496	2026-01-27 17:32:20.719	2026-01-27 17:32:21.423	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1499	2026-01-27 17:49:06.955	2026-01-27 17:49:08.243	1	plain water	1	0	0	0	14	0.252	2.062656	0	0	0	0	0	2026-01-27 17:49:06.955
1500	2026-01-27 17:50:14.988	2026-01-27 17:50:15.688	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1501	2026-01-27 17:51:09.755	2026-01-27 17:51:10.746	2	saccharin	1	0	0	0	10	0.18	1.957827	0	0	0	0	0	2026-01-27 17:51:09.755
1503	2026-01-27 17:55:33.110	2026-01-27 17:55:35.300	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1505	2026-01-27 18:14:38.363	2026-01-27 18:14:39.043	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1506	2026-01-27 18:29:30.710	2026-01-27 18:29:31.082	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1507	2026-01-27 18:59:17.067	2026-01-27 18:59:17.267	1	plain water	1	0	0	0	9	0.162	1.588887	0	0	0	0	0	2026-01-27 18:59:17.067
1510	2026-01-27 19:41:22.637	2026-01-27 19:41:22.942	3	plain water	-1	1	0	1	3	0.054	0.471441	0	0	0	0	0	2026-01-27 19:41:22.637
1512	2026-01-27 20:15:09.644	2026-01-27 20:15:10.144	1	plain water	1	0	0	0	7	0.126	1.438771	0	0	0	0	0	2026-01-27 20:15:09.644
1513	2026-01-27 20:28:37.855	2026-01-27 20:28:39.257	1	plain water	1	0	0	0	16	0.288	3.095413	0	0	0	0	0	2026-01-27 20:28:37.855
1515	2026-01-27 20:37:02.953	2026-01-27 20:37:03.671	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1516	2026-01-27 20:43:00.206	2026-01-27 20:43:00.406	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1518	2026-01-27 20:57:52.365	2026-01-27 20:57:53.355	2	saccharin	1	0	0	0	14	0.252	2.973949	0	0	0	0	0	2026-01-27 20:57:52.365
1520	2026-01-27 21:13:33.342	2026-01-27 21:13:34.042	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1522	2026-01-27 21:42:02.603	2026-01-27 21:42:05.638	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1524	2026-01-27 22:06:34.703	2026-01-27 22:06:36.227	1	plain water	1	0	0	0	12	0.216	2.591931	0	0	0	0	0	2026-01-27 22:06:34.703
1525	2026-01-27 22:10:11.011	2026-01-27 22:10:11.211	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1526	2026-01-27 22:33:40.641	2026-01-27 22:33:42.853	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1527	2026-01-27 23:02:46.541	2026-01-27 23:02:47.435	1	plain water	1	0	0	0	14	0.252	2.627891	0	0	0	0	0	2026-01-27 23:02:46.541
1528	2026-01-27 23:07:17.855	2026-01-27 23:07:19.159	1	plain water	1	0	0	0	10	0.18	1.419217	0	0	0	0	0	2026-01-27 23:07:17.855
1529	2026-01-27 23:13:51.060	2026-01-27 23:13:52.029	2	saccharin	1	0	0	0	14	0.252	2.433022	0	0	0	0	0	2026-01-27 23:13:51.060
1530	2026-01-27 23:25:20.818	2026-01-27 23:25:22.717	8	saccharin	-1	1	0	1	1	0.018	0.155487	0	0	0	0	0	2026-01-27 23:25:20.818
1533	2026-01-28 00:16:59.571	2026-01-28 00:17:02.182	1	plain water	1	0	0	0	14	0.252	2.171824	0	0	0	0	0	2026-01-28 00:16:59.571
1538	2026-01-28 01:31:53.148	2026-01-28 01:31:54.118	1	plain water	1	0	0	0	9	0.162	1.326832	0	0	0	0	0	2026-01-28 01:31:53.148
1539	2026-01-28 01:42:35.133	2026-01-28 01:42:35.936	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1542	2026-01-28 02:20:34.316	2026-01-28 02:20:35.135	2	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1543	2026-01-28 02:29:31.453	2026-01-28 02:29:32.293	1	plain water	1	0	0	0	7	0.126	1.331623	0	0	0	0	0	2026-01-28 02:29:31.453
1544	2026-01-28 02:38:00.077	2026-01-28 02:38:00.924	1	plain water	1	0	0	0	4	0.072	0.570504	0	0	0	0	0	2026-01-28 02:38:00.077
1546	2026-01-28 03:03:32.429	2026-01-28 03:03:32.860	2	saccharin	1	0	0	0	9	0.162	1.69361	0	0	0	0	0	2026-01-28 03:03:32.429
1549	2026-01-28 03:23:03.936	2026-01-28 03:23:06.875	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1551	2026-01-28 03:48:57.518	2026-01-28 03:48:57.796	7	plain water	-1	1	0	1	5	0.09	1.021402	0	0	0	0	0	2026-01-28 03:48:57.518
1553	2026-01-28 05:00:48.358	2026-01-28 05:00:51.246	1	plain water	1	0	0	0	9	0.162	1.493164	0	0	0	0	0	2026-01-28 05:00:48.358
1557	2026-01-28 06:08:38.827	2026-01-28 06:08:40.162	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1558	2026-01-28 06:09:54.111	2026-01-28 06:09:55.317	1	plain water	1	0	0	0	12	0.216	2.388638	0	0	0	0	0	2026-01-28 06:09:54.111
1559	2026-01-28 06:11:36.955	2026-01-28 06:11:37.416	1	plain water	1	0	0	0	12	0.216	1.934757	0	0	0	0	0	2026-01-28 06:11:36.955
1560	2026-01-28 06:25:01.185	2026-01-28 06:25:05.519	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1561	2026-01-28 06:30:48.563	2026-01-28 06:30:49.435	2	saccharin	1	0	0	0	11	0.198	1.629596	0	0	0	0	0	2026-01-28 06:30:48.563
1563	2026-01-28 06:39:39.948	2026-01-28 06:39:41.046	1	plain water	1	0	0	0	12	0.216	2.109625	0	0	0	0	0	2026-01-28 06:39:39.948
1564	2026-01-28 06:41:18.931	2026-01-28 06:41:19.960	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1565	2026-01-28 06:46:13.258	2026-01-28 06:46:13.926	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1566	2026-01-28 06:49:06.436	2026-01-28 06:49:09.226	1	plain water	1	0	0	0	5	0.09	0.75513	0	0	0	0	0	2026-01-28 06:49:06.436
1570	2026-01-28 06:58:42.132	2026-01-28 06:58:42.332	1	plain water	1	0	0	0	7	0.126	1.086858	0	0	0	0	0	2026-01-28 06:58:42.132
1571	2026-01-28 07:02:11.562	2026-01-28 07:02:13.399	6	saccharin	-1	1	0	1	2	0.036	0.310561	0	0	0	0	0	2026-01-28 07:02:11.562
1572	2026-01-28 07:11:03.061	2026-01-28 07:11:03.695	2	saccharin	1	0	0	0	9	0.162	1.83392	0	0	0	0	0	2026-01-28 07:11:03.061
1574	2026-01-28 07:24:19.670	2026-01-28 07:24:21.808	5	plain water	-1	1	0	1	7	0.126	1.02796	0	0	0	0	0	2026-01-28 07:24:19.670
1576	2026-01-28 07:40:49.545	2026-01-28 07:40:50.291	1	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1577	2026-01-28 07:41:48.573	2026-01-28 07:41:49.385	1	plain water	1	0	0	0	13	0.234	2.841828	0	0	0	0	0	2026-01-28 07:41:48.573
1580	2026-01-28 07:44:20.036	2026-01-28 07:44:22.456	1	plain water	1	0	0	0	12	0.216	2.462876	0	0	0	0	0	2026-01-28 07:44:20.036
1583	2026-01-28 07:50:41.032	2026-01-28 07:50:42.311	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1584	2026-01-28 07:50:45.237	2026-01-28 07:50:46.379	5	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1586	2026-01-28 07:56:26.409	2026-01-28 07:56:27.197	3	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1592	2026-01-25 08:33:54.412	2026-01-25 08:33:55.477	3	plain water	1	0	0	0	9	0.162	1.290072	0	0	0	0	0	2026-01-25 08:33:54.412
1593	2026-01-25 08:48:04.410	2026-01-25 08:48:05.680	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1594	2026-01-25 08:53:35.922	2026-01-25 08:53:40.458	3	plain water	1	0	0	0	12	0.216	2.585102	0	0	0	0	0	2026-01-25 08:53:35.922
1595	2026-01-25 08:54:48.661	2026-01-25 08:54:50.426	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1596	2026-01-25 09:09:51.333	2026-01-25 09:09:52.920	7	plain water	-1	1	0	1	2	0.036	0.336678	0	0	0	0	0	2026-01-25 09:09:51.333
1597	2026-01-25 09:14:15.807	2026-01-25 09:14:18.897	4	saccharin	1	0	0	0	11	0.198	1.799917	0	0	0	0	0	2026-01-25 09:14:15.807
1598	2026-01-25 09:26:26.222	2026-01-25 09:26:28.287	3	plain water	1	0	0	0	18	0.324	3.525352	0	0	0	0	0	2026-01-25 09:26:26.222
1602	2026-01-25 09:41:23.824	2026-01-25 09:41:28.544	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1604	2026-01-25 09:50:26.037	2026-01-25 09:50:26.522	3	plain water	1	0	0	0	15	0.27	2.336432	0	0	0	0	0	2026-01-25 09:50:26.037
1606	2026-01-25 09:53:36.401	2026-01-25 09:53:37.101	7	plain water	-1	1	0	1	1	0.018	0.171369	0	0	0	0	0	2026-01-25 09:53:36.401
1608	2026-01-25 10:05:07.845	2026-01-25 10:05:08.591	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1609	2026-01-25 10:07:03.588	2026-01-25 10:07:05.291	3	plain water	1	0	0	0	9	0.162	1.938601	0	0	0	0	0	2026-01-25 10:07:03.588
1611	2026-01-25 10:15:38.561	2026-01-25 10:15:38.775	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1612	2026-01-25 10:21:29.602	2026-01-25 10:21:33.353	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1614	2026-01-25 10:28:25.559	2026-01-25 10:28:26.321	3	plain water	1	0	0	0	13	0.234	2.817923	0	0	0	0	0	2026-01-25 10:28:25.559
1616	2026-01-25 10:45:52.632	2026-01-25 10:45:53.988	4	saccharin	1	0	0	0	8	0.144	1.272949	0	0	0	0	0	2026-01-25 10:45:52.632
1617	2026-01-25 10:50:20.026	2026-01-25 10:50:21.699	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1619	2026-01-25 10:56:29.025	2026-01-25 10:56:30.052	3	plain water	1	0	0	0	10	0.18	1.866071	0	0	0	0	0	2026-01-25 10:56:29.025
1620	2026-01-25 10:57:12.031	2026-01-25 10:57:13.030	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1621	2026-01-25 11:08:45.657	2026-01-25 11:08:47.239	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1622	2026-01-25 11:14:11.323	2026-01-25 11:14:15.488	7	plain water	-1	1	0	1	5	0.09	0.886967	0	0	0	0	0	2026-01-25 11:14:11.323
1623	2026-01-25 11:17:51.813	2026-01-25 11:17:53.693	3	plain water	1	0	0	0	13	0.234	1.99124	0	0	0	0	0	2026-01-25 11:17:51.813
1624	2026-01-25 11:17:55.088	2026-01-25 11:17:55.872	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1628	2026-01-25 11:30:29.267	2026-01-25 11:30:31.478	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1630	2026-01-25 11:38:41.310	2026-01-25 11:38:41.510	4	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1634	2026-01-25 11:51:15.959	2026-01-25 11:51:20.212	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1640	2026-01-25 12:18:32.587	2026-01-25 12:18:33.216	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1643	2026-01-25 12:38:24.814	2026-01-25 12:38:26.117	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1650	2026-01-25 13:07:17.678	2026-01-25 13:07:19.522	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1651	2026-01-25 13:07:36.451	2026-01-25 13:07:40.543	3	plain water	1	0	0	0	15	0.27	2.477665	0	0	0	0	0	2026-01-25 13:07:36.451
1653	2026-01-25 13:12:34.983	2026-01-25 13:12:36.720	3	plain water	1	0	0	0	6	0.108	0.997995	0	0	0	0	0	2026-01-25 13:12:34.983
1656	2026-01-25 13:34:21.560	2026-01-25 13:34:25.453	4	saccharin	1	0	0	0	12	0.216	1.928601	0	0	0	0	0	2026-01-25 13:34:21.560
1658	2026-01-25 14:22:38.538	2026-01-25 14:22:40.379	3	plain water	1	0	0	0	9	0.162	1.292795	0	0	0	0	0	2026-01-25 14:22:38.538
1661	2026-01-25 15:03:54.566	2026-01-25 15:03:55.952	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1662	2026-01-25 15:05:52.463	2026-01-25 15:05:54.520	3	plain water	1	0	0	0	10	0.18	1.589654	0	0	0	0	0	2026-01-25 15:05:52.463
1664	2026-01-25 15:09:09.038	2026-01-25 15:09:09.738	3	plain water	1	0	0	0	13	0.234	2.185004	0	0	0	0	0	2026-01-25 15:09:09.038
1666	2026-01-25 15:44:44.822	2026-01-25 15:44:45.368	3	plain water	1	0	0	0	10	0.18	1.452928	0	0	0	0	0	2026-01-25 15:44:44.822
1668	2026-01-25 16:11:51.530	2026-01-25 16:11:53.653	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1669	2026-01-25 16:13:54.026	2026-01-25 16:13:56.063	3	plain water	1	0	0	0	8	0.144	1.570499	0	0	0	0	0	2026-01-25 16:13:54.026
1672	2026-01-25 16:22:36.697	2026-01-25 16:22:37.397	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1673	2026-01-25 16:30:53.666	2026-01-25 16:30:56.393	3	plain water	1	0	0	0	8	0.144	1.215929	0	0	0	0	0	2026-01-25 16:30:53.666
1674	2026-01-25 16:31:25.869	2026-01-25 16:31:26.514	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1675	2026-01-25 16:37:28.766	2026-01-25 16:37:29.347	4	saccharin	1	0	0	0	9	0.162	1.372312	0	0	0	0	0	2026-01-25 16:37:28.766
1678	2026-01-25 16:54:01.456	2026-01-25 16:54:05.690	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1681	2026-01-25 17:07:27.155	2026-01-25 17:07:28.003	3	plain water	1	0	0	0	13	0.234	2.275039	0	0	0	0	0	2026-01-25 17:07:27.155
1686	2026-01-25 17:54:25.417	2026-01-25 17:54:27.503	4	saccharin	1	0	0	0	12	0.216	1.744326	0	0	0	0	0	2026-01-25 17:54:25.417
1687	2026-01-25 18:25:40.976	2026-01-25 18:25:42.051	7	plain water	-1	1	0	1	2	0.036	0.283701	0	0	0	0	0	2026-01-25 18:25:40.976
1689	2026-01-25 18:46:09.859	2026-01-25 18:46:12.085	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1693	2026-01-25 21:01:24.675	2026-01-25 21:01:24.875	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1694	2026-01-25 21:15:31.440	2026-01-25 21:15:33.707	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1695	2026-01-25 23:43:53.387	2026-01-25 23:43:55.767	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1697	2026-01-26 01:20:21.134	2026-01-26 01:20:22.856	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1699	2026-01-26 02:26:51.086	2026-01-26 02:26:53.399	7	plain water	-1	1	0	1	1	0.018	0.157121	0	0	0	0	0	2026-01-26 02:26:51.086
1703	2026-01-26 06:03:02.435	2026-01-26 06:03:03.994	4	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1704	2026-01-26 06:05:11.933	2026-01-26 06:05:12.802	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1705	2026-01-26 06:06:54.086	2026-01-26 06:06:54.458	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1706	2026-01-26 06:13:17.007	2026-01-26 06:13:18.571	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1708	2026-01-26 06:23:05.038	2026-01-26 06:23:05.924	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1709	2026-01-26 06:27:59.723	2026-01-26 06:28:04.394	4	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1710	2026-01-26 06:30:06.249	2026-01-26 06:30:06.824	3	plain water	1	0	0	0	11	0.198	2.215826	0	0	0	0	0	2026-01-26 06:30:06.249
1711	2026-01-26 06:30:15.758	2026-01-26 06:30:17.971	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1714	2026-01-26 06:46:17.662	2026-01-26 06:46:21.873	4	saccharin	1	0	0	0	10	0.18	1.918169	0	0	0	0	0	2026-01-26 06:46:17.662
1715	2026-01-26 06:59:14.936	2026-01-26 06:59:16.822	6	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1718	2026-01-26 07:11:37.537	2026-01-26 07:11:38.552	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1720	2026-01-26 07:18:06.936	2026-01-26 07:18:09.346	3	plain water	1	0	0	0	14	0.252	2.461592	0	0	0	0	0	2026-01-26 07:18:06.936
1721	2026-01-26 07:21:13.665	2026-01-26 07:21:14.253	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1722	2026-01-26 07:26:57.230	2026-01-26 07:27:00.787	4	saccharin	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1724	2026-01-26 07:39:45.383	2026-01-26 07:39:47.995	3	plain water	1	0	0	0	8	0.144	1.529839	0	0	0	0	0	2026-01-26 07:39:45.383
1726	2026-01-26 07:51:04.725	2026-01-26 07:51:05.171	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1728	2026-01-26 07:57:30.997	2026-01-26 07:57:31.760	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1729	2026-01-26 08:02:35.821	2026-01-26 08:02:37.582	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1731	2026-01-26 08:08:37.941	2026-01-26 08:08:41.242	2	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1732	2026-01-26 08:13:52.839	2026-01-26 08:13:54.010	8	saccharin	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1733	2026-01-26 08:16:05.010	2026-01-26 08:16:06.039	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1734	2026-01-26 08:21:01.497	2026-01-26 08:21:02.390	3	plain water	1	0	0	0	15	0.27	2.125813	0	0	0	0	0	2026-01-26 08:21:01.497
1735	2026-01-26 08:21:32.204	2026-01-26 08:21:32.781	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1737	2026-01-26 08:40:15.237	2026-01-26 08:40:18.256	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1738	2026-01-26 08:47:49.103	2026-01-26 08:47:53.897	3	plain water	1	0	0	0	12	0.216	1.857558	0	0	0	0	0	2026-01-26 08:47:49.103
1741	2026-01-26 09:27:08.487	2026-01-26 09:27:11.023	7	plain water	-1	1	0	1	0	0.0	0.0	0	0	0	0	0	
1742	2026-01-26 09:29:51.354	2026-01-26 09:29:51.918	3	plain water	1	0	0	0	0	0.0	0.0	0	0	0	0	0	
1745	2026-01-26 09:41:01.223	2026-01-26 09:41:03.681	4	saccharin	1	0	0	0	11	0.198	1.626468	0	0	0	0	0	2026-01-26 09:41:01.223
